Acid_Halide,Alcohol,Ester,Halide_energy,Alcohol_energy,Ester_energy,Energy_difference,HX_energy
CCOC(=O)C(=O)Cl,CC=C[C@@H](C)CO,CC=C[C@@H](C)COC(=O)C(=O)OCC,-757.827431096093,-625.868190134869,-1246.93556258885,-0.734057737467964,-137.494116379578
CCOC(=O)C(=O)Cl,CCC#CCCO,CCC#CCCOC(=O)C(=O)OCC,-757.847217742806,-596.989638186497,-1218.15304511658,-0.810305566854453,-137.494116379578
CCOC(=O)C(=O)Cl,CS[C@@H](C)CO,CCOC(=O)C(=O)OC[C@H](C)SC,-757.827238233997,-570.377365858097,-1191.43858101296,-0.72809330044538,-137.494116379578
CCOC(=O)C(=O)Cl,CC=C1CC1CO,CC=C1CC1COC(=O)C(=O)OCC,-757.847372322083,-597.050891777606,-1218.19453661529,-0.790388895179461,-137.494116379578
CCOC(=O)C(=O)Cl,C=C1CC1CO,C=C1CC1COC(=O)C(=O)OCC,-757.827444120503,-510.73470642293,-1131.95963448292,-0.891600319067237,-137.494116379578
CCOC(=O)C(=O)Cl,N#CCC=CCO,CCOC(=O)C(=O)OCC=CCC#N,-757.84810181705,-576.357136057118,-1197.47289663704,-0.761775142446112,-137.494116379578
CCOC(=O)C(=O)Cl,OCCC[C@H]1CO1,CCOC(=O)C(=O)OCCC[C@H]1CO1,-757.827425875668,-650.382287382397,-1271.4737340275,-0.758137149015141,-137.494116379578
CCOC(=O)C(=O)Cl,C=C1C[C@H]1CO,C=C1C[C@H]1COC(=O)C(=O)OCC,-757.827359724294,-510.76217762951,-1131.91001174798,-0.814590773750609,-137.494116379578
CCOC(=O)C(=O)Cl,CN(Cl)CCO,CCOC(=O)C(=O)OCCN(C)Cl,-757.827204737608,-598.748349232592,-1219.85539590953,-0.773958318906097,-137.494116379578
CCOC(=O)C(=O)Cl,C=CC(F)CO,C=CC(F)COC(=O)C(=O)OCC,-757.827416118177,-568.299764275907,-1189.35213617168,-0.719072157176441,-137.494116379578
CCOC(=O)C(=O)Cl,NN1CC(CO)C1,CCOC(=O)C(=O)OCC1CN(N)C1,-757.827408772923,-639.812106406356,-1260.78130869832,-0.635909898623453,-137.494116379578
CCOC(=O)C(=O)Cl,CCC=C(C)CO,CCC=C(C)COC(=O)C(=O)OCC,-757.82742436198,-625.796996847581,-1247.02143442951,-0.891129599525214,-137.494116379578
CCOC(=O)C(=O)Cl,CCC(C)CO,CCOC(=O)C(=O)OCC(C)CC,-757.848115062552,-568.382864545886,-1189.50346907981,-0.766605850951549,-137.494116379578
CCOC(=O)C(=O)Cl,OCn1ccnn1,CCOC(=O)C(=O)OCn1ccnn1,-757.846336638196,-592.416683245795,-1213.32107764743,-0.552174143019442,-137.494116379578
CCOC(=O)C(=O)Cl,CC(F)CCCO,CCOC(=O)C(=O)OCCCC(C)F,-757.846475737425,-683.390048977413,-1304.44808483835,-0.70567650309124,-137.494116379578
CCOC(=O)C(=O)Cl,C#C[C@@H](CC)CO,C#C[C@@H](CC)COC(=O)C(=O)OCC,-757.827386124222,-596.754612444039,-1217.96981474654,-0.881932557854725,-137.494116379578
CCOC(=O)C(=O)Cl,C[C@H]1CC1=CCO,CCOC(=O)C(=O)OCC=C1C[C@@H]1C,-757.846998778175,-597.06335108835,-1218.19276482404,-0.776531337093019,-137.494116379578
CCOC(=O)C(=O)Cl,C=CC(=O)CO,C=CC(=O)COC(=O)C(=O)OCC,-757.847309842208,-535.678216031861,-1156.83325178612,-0.801842291633164,-137.494116379578
CCOC(=O)C(=O)Cl,CC#CC(C)CO,CC#CC(C)COC(=O)C(=O)OCC,-757.847329328889,-597.189224133408,-1218.26862228754,-0.726185204820553,-137.494116379578
CCOC(=O)C(=O)Cl,OCC=CB(O)O,CCOC(=O)C(=O)OCC=CB(O)O,-757.846896087416,-638.427361648555,-1259.49685043067,-0.716709074279578,-137.494116379578
CCOC(=O)C(=O)Cl,C=C(CCO)OC,C=C(CCOC(=O)C(=O)OCC)OC,-757.848097445675,-650.345189676745,-1271.36727653901,-0.668105796166714,-137.494116379578
CCOC(=O)C(=O)Cl,C[C@H]1C[C@@H](CO)C1,CCOC(=O)C(=O)OC[C@H]1C[C@@H](C)C1,-757.847031732404,-626.339247524362,-1247.45005578082,-0.757892903633973,-137.494116379578
CCOC(=O)C(=O)Cl,C=C(CO)CCC,C=C(CCC)COC(=O)C(=O)OCC,-757.847224470443,-625.672824597111,-1246.90705479954,-0.881122111560757,-137.494116379578
CCOC(=O)C(=O)Cl,CC=C=NCCO,CC=C=NCCOC(=O)C(=O)OCC,-757.847466008399,-604.630282623985,-1225.6526495793,-0.669017326494753,-137.494116379578
CCOC(=O)C(=O)Cl,C[C@H](C=O)CO,CCOC(=O)C(=O)OC[C@H](C)C=O,-757.847243420598,-564.437974041005,-1185.50720384065,-0.716102758621958,-137.494116379578
CCOC(=O)C(=O)Cl,N#CC(Cl)CO,CCOC(=O)C(=O)OCC(Cl)C#N,-757.846835000329,-542.667909370334,-1163.66531179739,-0.644683806304755,-137.494116379578
CCOC(=O)C(=O)Cl,OCc1cnoc1,CCOC(=O)C(=O)OCc1cnoc1,-757.82743367538,-601.528660347718,-1222.64746271551,-0.78548507198488,-137.494116379578
CCOC(=O)C(=O)Cl,C#CC[C@@H](C)CO,C#CC[C@@H](C)COC(=O)C(=O)OCC,-757.848149440209,-596.822639980378,-1217.99729406103,-0.820621020017654,-137.494116379578
CCOC(=O)C(=O)Cl,OCC[C@H]1CCO1,CCOC(=O)C(=O)OCC[C@H]1CCO1,-757.847324104436,-650.599225415799,-1271.60332648536,-0.650893344697579,-137.494116379578
CCOC(=O)C(=O)Cl,C=NCCO,C=NCCOC(=O)C(=O)OCC,-757.827406129526,-460.730912262992,-1081.82735109073,-0.763149077791667,-137.494116379578
CCOC(=O)C(=O)Cl,C/C=C(\F)CO,C/C=C(\F)COC(=O)C(=O)OCC,-757.848092589338,-568.629380540952,-1189.696323291,-0.712966540286516,-137.494116379578
CCOC(=O)C(=O)Cl,CC=CC(=O)CO,CC=CC(=O)COC(=O)C(=O)OCC,-757.847719816247,-622.307862310119,-1243.22269675419,-0.561231007399556,-137.494116379578
CCOC(=O)C(=O)Cl,OCC=C1CC1,CCOC(=O)C(=O)OCC=C1CC1,-757.827428719422,-510.876412336604,-1131.97686119934,-0.767136522892685,-137.494116379578
CCOC(=O)C(=O)Cl,OCc1nc[nH]n1,CCOC(=O)C(=O)OCc1nc[nH]n1,-757.847088268139,-592.952961228853,-1213.93382030988,-0.627887192469018,-137.494116379578
CCOC(=O)C(=O)Cl,C/C(C=O)=C/CO,CCOC(=O)C(=O)OC/C=C(/C)C=O,-757.847108928775,-621.912364828567,-1243.02207806233,-0.756720684566034,-137.494116379578
CCOC(=O)C(=O)Cl,C/C(Cl)=C\CO,CCOC(=O)C(=O)OC/C=C(\C)Cl,-757.847277113888,-563.788121864244,-1184.92271940772,-0.781436809162273,-137.494116379578
CCOC(=O)C(=O)Cl,CC1CCC1CO,CCOC(=O)C(=O)OCC1CCC1C,-757.847527721077,-626.272185149814,-1247.37491493272,-0.749318441411759,-137.494116379578
CCOC(=O)C(=O)Cl,OCN(F)F,CCOC(=O)C(=O)OCN(F)F,-757.847554864529,-544.308303907566,-1165.16399185899,-0.502249466473103,-137.494116379578
CCOC(=O)C(=O)Cl,OC[C@@H]1CC=CO1,CCOC(=O)C(=O)OC[C@@H]1CC=CO1,-757.827209896046,-622.814017580857,-1243.87868358188,-0.731572484559905,-137.494116379578
CCOC(=O)C(=O)Cl,CC1(C)O[C@H]1CO,CCOC(=O)C(=O)OC[C@@H]1OC1(C)C,-757.82741702399,-650.631471661179,-1271.73298545138,-0.76821314578558,-137.494116379578
CCOC(=O)C(=O)Cl,O=CC1(CO)CC1,CCOC(=O)C(=O)OCC1(C=O)CC1,-757.848164738267,-622.170933767397,-1243.21526492392,-0.690282797829099,-137.494116379578
CCOC(=O)C(=O)Cl,C=C(CO)B(O)O,C=C(COC(=O)C(=O)OCC)B(O)O,-757.847315508546,-638.332825266612,-1259.67681878803,-0.990794392447583,-137.494116379578
CCOC(=O)C(=O)Cl,C=C(/C=C/C)CO,C=C(/C=C/C)COC(=O)C(=O)OCC,-757.827287186759,-597.271904146786,-1218.38271175594,-0.777636801973358,-137.494116379578
CCOC(=O)C(=O)Cl,C=C=CCCCO,C=C=CCCCOC(=O)C(=O)OCC,-757.827403820938,-596.74586690035,-1217.80033257347,-0.721178231756625,-137.494116379578
CCOC(=O)C(=O)Cl,O=[N+]([O-])OCO,CCOC(=O)C(=O)OCO[N+](=O)[O-],-757.846456836823,-618.624101124792,-1239.40419170313,-0.427750121094022,-137.494116379578
CCOC(=O)C(=O)Cl,O=NCO,CCOC(=O)C(=O)OCN=O,-757.827400570155,-397.116952486451,-1018.27967781736,-0.829441140328214,-137.494116379578
CCOC(=O)C(=O)Cl,CC1(C)CC1CO,CCOC(=O)C(=O)OCC1CC1(C)C,-757.827428840486,-626.055014521183,-1247.2114944842,-0.823167502110863,-137.494116379578
CCOC(=O)C(=O)Cl,CC1(C)O[C@@H]1CO,CCOC(=O)C(=O)OC[C@H]1OC1(C)C,-757.827383410293,-650.675706141237,-1271.73277768688,-0.723804514923899,-137.494116379578
CCOC(=O)C(=O)Cl,NOCCCO,CCOC(=O)C(=O)OCCCON,-757.847407630506,-598.420183426953,-1219.48613969236,-0.712665014475164,-137.494116379578
CCOC(=O)C(=O)Cl,C=CC(=C)CCO,C=CC(=C)CCOC(=O)C(=O)OCC,-757.827435159082,-597.105658216391,-1218.23693941858,-0.797962422688869,-137.494116379578
CCOC(=O)C(=O)Cl,CC[C@@H](O)c1ccccc1,CCOC(=O)C(=O)O[C@H](CC)c1ccccc1,-757.846407873693,-801.06508907133,-1422.24171513113,-0.824334565680118,-137.494116379578
CCOC(=O)C(=O)Cl,OC1N=Cc2ccccc21,CCOC(=O)C(=O)OC1N=Cc2ccccc21,-757.848015857628,-752.553742063435,-1373.55066184642,-0.643020304938403,-137.494116379578
CCOC(=O)C(=O)Cl,O=C1c2ccccc2C1O,CCOC(=O)C(=O)OC1C(=O)c2ccccc21,-757.827329603915,-768.771944333391,-1389.88976103816,-0.784603480427307,-137.494116379578
CCOC(=O)C(=O)Cl,Cc1ccc(CO)cc1,CCOC(=O)C(=O)OCc1ccc(C)cc1,-757.827317751392,-715.041320648954,-1336.1366163231,-0.762094302332741,-137.494116379578
CCOC(=O)C(=O)Cl,OCc1ccccc1,CCOC(=O)C(=O)OCc1ccccc1,-757.827359717138,-628.74140122624,-1249.81287746889,-0.738232905085482,-137.494116379578
CCOC(=O)C(=O)Cl,OC1(c2ccccc2)CC1,CCOC(=O)C(=O)OC1(c2ccccc2)CC1,-757.827338226854,-772.614158467522,-1393.70702317485,-0.75964286005032,-137.494116379578
CCOC(=O)C(=O)Cl,OC1Cc2ccccc21,CCOC(=O)C(=O)OC1Cc2ccccc21,-757.846433124864,-686.408781244004,-1307.51088002157,-0.749782032274851,-137.494116379578
CCOC(=O)C(=O)Cl,OC1COc2ccccc21,CCOC(=O)C(=O)OC1COc2ccccc21,-757.827107698984,-798.194389826512,-1419.24624523102,-0.718864085105082,-137.494116379578
CCOC(=O)C(=O)Cl,Cc1ccccc1[C@H](C)O,CCOC(=O)C(=O)O[C@@H](C)c1ccccc1C,-757.827415715476,-801.121214573016,-1422.3858238946,-0.93130998568401,-137.494116379578
CCOC(=O)C(=O)Cl,O=Cc1ccccc1CO,CCOC(=O)C(=O)OCc1ccccc1C=O,-757.848216189825,-797.245732929619,-1418.30460997844,-0.7047772385732,-137.494116379578
O=C(Cl)N1CCC1,C#CC1(CO)CC1,C#CC1(COC(=O)N2CCC2)CC1,-630.633320610765,-568.298945197559,-1061.94640444543,-0.508255016681432,-137.494116379578
O=C(Cl)N1CCC1,CC(C)SCO,CC(C)SCOC(=O)N1CCC1,-630.633303151496,-570.39769701723,-1064.05295310987,-0.516069320717378,-137.494116379578
O=C(Cl)N1CCC1,CC=C(C=O)CO,CC=C(C=O)COC(=O)N1CCC1,-630.633202953165,-622.048897762963,-1115.61938197207,-0.431397635521392,-137.494116379578
O=C(Cl)N1CCC1,C=CC(=CC#N)CO,C=CC(=CC#N)COC(=O)N1CCC1,-630.633308144162,-634.052713956158,-1127.63677405607,-0.444868335325253,-137.494116379578
O=C(Cl)N1CCC1,C=CC(CC)CO,C=CC(CC)COC(=O)N1CCC1,-630.633322028533,-625.636683452326,-1119.20865337285,-0.432764271572239,-137.494116379578
O=C(Cl)N1CCC1,OC[C@H]1CO1,O=C(OC[C@H]1CO1)N1CCC1,-630.63330496089,-478.112510107307,-971.750620241649,-0.498921553029248,-137.494116379578
O=C(Cl)N1CCC1,CCOCCO,CCOCCOC(=O)N1CCC1,-630.633337740041,-592.585877638485,-1086.09581431847,-0.370715319516734,-137.494116379578
O=C(Cl)N1CCC1,C=CC=C=CCO,C=CC=C=CCOC(=O)N1CCC1,-630.633250624108,-568.129843039239,-1061.7405154435,-0.47153815972851,-137.494116379578
O=C(Cl)N1CCC1,OCn1cncn1,O=C(OCn1cncn1)N1CCC1,-630.633193642676,-593.050632549243,-1086.5814492977,-0.391739485361882,-137.494116379578
O=C(Cl)N1CCC1,CCCCCO,CCCCCOC(=O)N1CCC1,-630.633327077254,-568.349001234739,-1061.92844716461,-0.440235232189565,-137.494116379578
O=C(Cl)N1CCC1,CC=C[C@@H](C)CO,CC=C[C@@H](C)COC(=O)N1CCC1,-630.633329916301,-625.824722357747,-1119.29160842254,-0.327672528065222,-137.494116379578
O=C(Cl)N1CCC1,CCC#CCCO,CCC#CCCOC(=O)N1CCC1,-630.632921345608,-597.086506954784,-1090.66101165561,-0.435699734791086,-137.494116379578
O=C(Cl)N1CCC1,CS[C@@H](C)CO,CS[C@@H](C)COC(=O)N1CCC1,-630.633317842223,-570.354069223041,-1063.94488213412,-0.451611448435159,-137.494116379578
O=C(Cl)N1CCC1,CC=C1CC1CO,CC=C1CC1COC(=O)N1CCC1,-630.633254944924,-597.103903499775,-1090.69001419322,-0.446972128093734,-137.494116379578
O=C(Cl)N1CCC1,C=C1CC1CO,C=C1CC1COC(=O)N1CCC1,-630.633323888541,-510.847158300414,-1004.42074262217,-0.434376812791385,-137.494116379578
O=C(Cl)N1CCC1,N#CCC=CCO,N#CCC=CCOC(=O)N1CCC1,-630.633209699198,-576.324914379985,-1069.99430785162,-0.530300152013041,-137.494116379578
O=C(Cl)N1CCC1,OCCC[C@H]1CO1,O=C(OCCC[C@H]1CO1)N1CCC1,-630.633314637672,-650.363487729726,-1144.04057959983,-0.537893612008361,-137.494116379578
O=C(Cl)N1CCC1,C=C1C[C@H]1CO,C=C1C[C@H]1COC(=O)N1CCC1,-630.633249141712,-510.854828586951,-1004.38302322688,-0.389061877795683,-137.494116379578
O=C(Cl)N1CCC1,CN(Cl)CCO,CN(Cl)CCOC(=O)N1CCC1,-630.633328990161,-598.726555113382,-1092.37296523659,-0.507197512626362,-137.494116379578
O=C(Cl)N1CCC1,C=CC(F)CO,C=CC(F)COC(=O)N1CCC1,-630.633328243372,-568.356756061215,-1061.932588334,-0.43662040899298,-137.494116379578
O=C(Cl)N1CCC1,NN1CC(CO)C1,NN1CC(COC(=O)N2CCC2)C1,-630.633308151781,-639.81104095426,-1133.33823655154,-0.388003825077362,-137.494116379578
O=C(Cl)N1CCC1,CCC=C(C)CO,CCC=C(C)COC(=O)N1CCC1,-630.633298106067,-625.741180980731,-1119.47502871805,-0.594666010827012,-137.494116379578
O=C(Cl)N1CCC1,CCC(C)CO,CCC(C)COC(=O)N1CCC1,-630.632911719004,-568.373603805324,-1061.98540724953,-0.473008104781201,-137.494116379578
O=C(Cl)N1CCC1,OCn1ccnn1,O=C(OCn1ccnn1)N1CCC1,-630.633330693105,-592.329473062956,-1085.85782226148,-0.389134884999379,-137.494116379578
O=C(Cl)N1CCC1,CC(F)CCCO,CC(F)CCCOC(=O)N1CCC1,-630.633029491109,-683.409451341483,-1176.96774287246,-0.419378419441244,-137.494116379578
O=C(Cl)N1CCC1,C#C[C@@H](CC)CO,C#C[C@@H](CC)COC(=O)N1CCC1,-630.633056074605,-596.866488104883,-1090.44397596705,-0.438548167139373,-137.494116379578
O=C(Cl)N1CCC1,C[C@H]1CC1=CCO,C[C@H]1CC1=CCOC(=O)N1CCC1,-630.633339684051,-596.99366723546,-1090.61300164738,-0.480111107446163,-137.494116379578
O=C(Cl)N1CCC1,C=CC(=O)CO,C=CC(=O)COC(=O)N1CCC1,-630.633274913928,-535.678204456104,-1029.34081550074,-0.523452510286887,-137.494116379578
O=C(Cl)N1CCC1,CC#CC(C)CO,CC#CC(C)COC(=O)N1CCC1,-630.633101485559,-597.120500192442,-1090.73903186817,-0.479546569748862,-137.494116379578
O=C(Cl)N1CCC1,OCC=CB(O)O,O=C(OCC=CB(O)O)N1CCC1,-630.633208465025,-638.388119719656,-1131.91924340652,-0.392031601417443,-137.494116379578
O=C(Cl)N1CCC1,C=C(CCO)OC,C=C(CCOC(=O)N1CCC1)OC,-630.633302474585,-650.216134569327,-1143.8695027938,-0.514182129460437,-137.494116379578
O=C(Cl)N1CCC1,C[C@H]1C[C@@H](CO)C1,C[C@H]1C[C@@H](COC(=O)N2CCC2)C1,-630.633332064369,-626.269548156921,-1119.93234445146,-0.523580609743362,-137.494116379578
O=C(Cl)N1CCC1,C=C(CO)CCC,C=C(CCC)COC(=O)N1CCC1,-630.633244999212,-625.695203065224,-1119.30082693038,-0.466495245522623,-137.494116379578
O=C(Cl)N1CCC1,CC=C=NCCO,CC=C=NCCOC(=O)N1CCC1,-630.63330107328,-604.632231415809,-1098.23117320594,-0.459757096424795,-137.494116379578
O=C(Cl)N1CCC1,C[C@H](C=O)CO,C[C@H](C=O)COC(=O)N1CCC1,-630.633332813118,-564.375844464404,-1057.95260770794,-0.437546809996746,-137.494116379578
O=C(Cl)N1CCC1,N#CC(Cl)CO,N#CC(Cl)COC(=O)N1CCC1,-630.633309660217,-542.67236465359,-1036.25027700455,-0.438719070317433,-137.494116379578
O=C(Cl)N1CCC1,OCc1cnoc1,O=C(OCc1cnoc1)N1CCC1,-630.63330746238,-601.596464567181,-1095.19265147802,-0.456995828038174,-137.494116379578
O=C(Cl)N1CCC1,C#CC[C@@H](C)CO,C#CC[C@@H](C)COC(=O)N1CCC1,-630.633295708988,-596.889349266696,-1090.42374216062,-0.395213564509021,-137.494116379578
O=C(Cl)N1CCC1,OCC[C@H]1CCO1,O=C(OCC[C@H]1CCO1)N1CCC1,-630.633277549325,-650.498786081997,-1144.08624369452,-0.448296442772801,-137.494116379578
O=C(Cl)N1CCC1,C=NCCO,C=NCCOC(=O)N1CCC1,-630.633330887259,-460.677309724968,-954.319238984275,-0.502714751626712,-137.494116379578
O=C(Cl)N1CCC1,C/C=C(\F)CO,C/C=C(\F)COC(=O)N1CCC1,-630.633301560119,-568.666335720262,-1062.21064196311,-0.405121062310258,-137.494116379578
O=C(Cl)N1CCC1,CC=CC(=O)CO,CC=CC(=O)COC(=O)N1CCC1,-630.63318870242,-622.29750857498,-1115.74970019932,-0.313119301501814,-137.494116379578
O=C(Cl)N1CCC1,OCC=C1CC1,O=C(OCC=C1CC1)N1CCC1,-630.633306175934,-510.876019001056,-1004.45307407817,-0.437865280754608,-137.494116379578
O=C(Cl)N1CCC1,OCc1nc[nH]n1,O=C(OCc1nc[nH]n1)N1CCC1,-630.633321536007,-592.942801483342,-1086.44511259061,-0.36310595083944,-137.494116379578
O=C(Cl)N1CCC1,C/C(C=O)=C/CO,C/C(C=O)=C/COC(=O)N1CCC1,-630.633298552987,-622.068846944531,-1115.56441976379,-0.356390645847313,-137.494116379578
O=C(Cl)N1CCC1,C/C(Cl)=C\CO,C/C(Cl)=C\COC(=O)N1CCC1,-630.633333646875,-563.802148593639,-1057.3611721335,-0.419806272567115,-137.494116379578
O=C(Cl)N1CCC1,CC1CCC1CO,CC1CCC1COC(=O)N1CCC1,-630.63331208225,-626.274845319173,-1119.83188358829,-0.417842566448229,-137.494116379578
O=C(Cl)N1CCC1,OCN(F)F,O=C(OCN(F)F)N1CCC1,-630.633335841475,-544.298927659132,-1037.78185232296,-0.343705201928799,-137.494116379578
O=C(Cl)N1CCC1,OC[C@@H]1CC=CO1,O=C(OC[C@@H]1CC=CO1)N1CCC1,-630.633310823586,-622.7692105648,-1116.38664315558,-0.478238146771304,-137.494116379578
O=C(Cl)N1CCC1,CC1(C)O[C@H]1CO,CC1(C)O[C@H]1COC(=O)N1CCC1,-630.633325877395,-650.631307816475,-1144.22892339319,-0.45840607890031,-137.494116379578
O=C(Cl)N1CCC1,O=CC1(CO)CC1,O=CC1(COC(=O)N2CCC2)CC1,-630.633323383715,-622.105154802728,-1115.70572370608,-0.46136189921171,-137.494116379578
O=C(Cl)N1CCC1,C=C(CO)B(O)O,C=C(COC(=O)N1CCC1)B(O)O,-630.633302808795,-638.320858802959,-1132.13696949553,-0.67692426335779,-137.494116379578
O=C(Cl)N1CCC1,C=C(/C=C/C)CO,C=C(/C=C/C)COC(=O)N1CCC1,-630.633314958876,-597.271937781926,-1090.84202716476,-0.430890803541018,-137.494116379578
O=C(Cl)N1CCC1,C=C=CCCCO,C=C=CCCCOC(=O)N1CCC1,-630.633318299129,-596.706594040498,-1090.32274057602,-0.476944615966602,-137.494116379578
O=C(Cl)N1CCC1,O=[N+]([O-])OCO,O=C(OCO[N+](=O)[O-])N1CCC1,-630.633220961261,-618.62410500111,-1112.09389464726,-0.330685064469606,-137.494116379578
O=C(Cl)N1CCC1,O=NCO,O=NCOC(=O)N1CCC1,-630.633315508056,-397.323245602526,-890.81048860729,-0.348043876285118,-137.494116379578
O=C(Cl)N1CCC1,CC1(C)CC1CO,CC1(C)CC1COC(=O)N1CCC1,-630.633314043674,-625.981697659175,-1119.6631103547,-0.542215031426025,-137.494116379578
O=C(Cl)N1CCC1,CC1(C)O[C@@H]1CO,CC1(C)O[C@@H]1COC(=O)N1CCC1,-630.633334614567,-650.630393497849,-1144.25584184211,-0.486230109269485,-137.494116379578
O=C(Cl)N1CCC1,NOCCCO,NOCCCOC(=O)N1CCC1,-630.633324502811,-598.420240184326,-1092.08538272484,-0.525934417281263,-137.494116379578
O=C(Cl)N1CCC1,C=CC(=C)CCO,C=CC(=C)CCOC(=O)N1CCC1,-630.633311565478,-597.032409499699,-1090.70260475531,-0.531000069713031,-137.494116379578
O=C(Cl)N1CCC1,CC[C@@H](O)c1ccccc1,CC[C@@H](OC(=O)N1CCC1)c1ccccc1,-630.633318566753,-800.953681164202,-1294.69912060924,-0.606237257863285,-137.494116379578
O=C(Cl)N1CCC1,OC1N=Cc2ccccc21,O=C(OC1N=Cc2ccccc21)N1CCC1,-630.633309552079,-752.553734462529,-1246.08302708301,-0.390099447976894,-137.494116379578
O=C(Cl)N1CCC1,O=C1c2ccccc2C1O,O=C1c2ccccc2C1OC(=O)N1CCC1,-630.633308029112,-768.771949550932,-1262.41931330249,-0.508172102024759,-137.494116379578
O=C(Cl)N1CCC1,Cc1ccc(CO)cc1,Cc1ccc(COC(=O)N2CCC2)cc1,-630.633311147402,-714.940334596975,-1208.61473650812,-0.535207143321912,-137.494116379578
O=C(Cl)N1CCC1,OCc1ccccc1,O=C(OCc1ccccc1)N1CCC1,-630.633316579967,-628.759975069879,-1122.33366159044,-0.434486320168475,-137.494116379578
O=C(Cl)N1CCC1,OC1(c2ccccc2)CC1,O=C(OC1(c2ccccc2)CC1)N1CCC1,-630.633335237409,-772.568039063026,-1266.1014907887,-0.394232867838895,-137.494116379578
O=C(Cl)N1CCC1,OC1Cc2ccccc21,O=C(OC1Cc2ccccc21)N1CCC1,-630.633288377257,-686.4879249465,-1180.01285070153,-0.385753757352006,-137.494116379578
O=C(Cl)N1CCC1,OC1COc2ccccc21,O=C(OC1COc2ccccc21)N1CCC1,-630.633317084766,-798.194357271175,-1291.79276517975,-0.459207203385518,-137.494116379578
O=C(Cl)N1CCC1,Cc1ccccc1[C@H](C)O,Cc1ccccc1[C@H](C)OC(=O)N1CCC1,-630.633332780491,-801.121320472243,-1294.82685577907,-0.566318905912226,-137.494116379578
O=C(Cl)N1CCC1,O=Cc1ccccc1CO,O=Cc1ccccc1COC(=O)N1CCC1,-630.633323765165,-797.245786371881,-1290.75473596868,-0.36974221120758,-137.494116379578
O=C(Cl)SCl,C#CC1(CO)CC1,C#CC1(COC(=O)SCl)CC1,-504.826874856285,-568.27297706395,-936.406347287194,-0.800611746536816,-137.494116379578
O=C(Cl)SCl,CC(C)SCO,CC(C)SCOC(=O)SCl,-504.826875981041,-570.531401236004,-938.42595874563,-0.56179790816222,-137.494116379578
O=C(Cl)SCl,CC=C(C=O)CO,CC=C(C=O)COC(=O)SCl,-504.74550974549,-622.048934011186,-990.028978554761,-0.728651177663181,-137.494116379578
O=C(Cl)SCl,C=CC(=CC#N)CO,C=CC(=CC#N)COC(=O)SCl,-504.826886328502,-634.036803859661,-1002.08650847285,-0.716934664260606,-137.494116379578
O=C(Cl)SCl,C=CC(CC)CO,C=CC(CC)COC(=O)SCl,-504.745501233547,-625.59237716506,-993.701869636217,-0.85810761718804,-137.494116379578
O=C(Cl)SCl,OC[C@H]1CO1,O=C(OC[C@H]1CO1)SCl,-504.745474027671,-478.113070618806,-846.103643078365,-0.73921481146553,-137.494116379578
O=C(Cl)SCl,CCOCCO,CCOCCOC(=O)SCl,-504.826886708564,-592.629737642971,-960.64656012928,-0.68405215732318,-137.494116379578
O=C(Cl)SCl,C=CC=C=CCO,C=CC=C=CCOC(=O)SCl,-504.826844744287,-568.127666468849,-936.29255517492,-0.832160341361686,-137.494116379578
O=C(Cl)SCl,OCn1cncn1,O=C(OCn1cncn1)SCl,-504.826883258049,-593.050611384053,-960.898382094601,-0.515003832075962,-137.494116379578
O=C(Cl)SCl,CCCCCO,CCCCCOC(=O)SCl,-504.826863256338,-568.370259047453,-936.41274735836,-0.709741434147617,-137.494116379578
O=C(Cl)SCl,CC=C[C@@H](C)CO,CC=C[C@@H](C)COC(=O)SCl,-504.74549657052,-625.828525150104,-993.970153321176,-0.89024798013017,-137.494116379578
O=C(Cl)SCl,CCC#CCCO,CCC#CCCOC(=O)SCl,-504.82685756921,-597.087240637803,-965.214891410998,-0.794909583563054,-137.494116379578
O=C(Cl)SCl,CS[C@@H](C)CO,CS[C@@H](C)COC(=O)SCl,-504.826886536751,-570.356133610955,-938.3634951155,-0.674591347371432,-137.494116379578
O=C(Cl)SCl,CC=C1CC1CO,CC=C1CC1COC(=O)SCl,-504.745509214323,-597.095876781654,-965.166052764869,-0.81878314846918,-137.494116379578
O=C(Cl)SCl,C=C1CC1CO,C=C1CC1COC(=O)SCl,-504.826870505291,-510.772749719636,-878.919485759965,-0.813981914616164,-137.494116379578
O=C(Cl)SCl,N#CCC=CCO,N#CCC=CCOC(=O)SCl,-504.826849604896,-576.356975701405,-944.491146838355,-0.80143791163124,-137.494116379578
O=C(Cl)SCl,OCCC[C@H]1CO1,O=C(OCCC[C@H]1CO1)SCl,-504.745485231121,-650.32508822182,-1018.53461061357,-0.958153540202886,-137.494116379578
O=C(Cl)SCl,C=C1C[C@H]1CO,C=C1C[C@H]1COC(=O)SCl,-504.745483082156,-510.865150272776,-878.963719849186,-0.847202873832231,-137.494116379578
O=C(Cl)SCl,CN(Cl)CCO,CN(Cl)CCOC(=O)SCl,-504.74551185704,-598.77152027447,-966.834249583676,-0.811333831744179,-137.494116379578
O=C(Cl)SCl,C=CC(F)CO,C=CC(F)COC(=O)SCl,-504.826870999559,-568.380609283859,-936.353204710822,-0.639840806981823,-137.494116379578
